Margin D,% Home Ownership,% Married Couples,% Poverty,% Bachelor's Degree or Higher,% Less than High School,% Non-Hispanic White,% Black,% Native,% Asian,% Hispanic,% Foreign Born
-26.52,73.0312,62.8797,13.4211,25.9879,11.9973,92.6163,0.9369,0.4291,0.5815,3.972,2.3815
-18.75,73.3447,65.9877,10.9357,31.7957,10.0797,83.1072,3.3582,0.3698,1.2958,10.0728,7.3299
34.02,65.8112,45.9467,21.928,14.9144,19.2074,33.25,58.679,1.1286,0.7663,3.8356,3.39
10.86,67.0599,60.4961,20.3531,17.7382,12.9215,39.8818,33.0522,7.8192,1.5123,13.3403,5.8417
-14.93,67.7966,57.1398,24.3296,9.1815,19.2025,58.8721,29.6758,0.1151,0,10.3395,4.6422
-32.36,72.2657,65.9764,10.9242,28.4261,10.7445,75.9779,11.88,0.1475,2.4724,7.6257,6.471
-8.24,64.2998,52.6663,18.6986,30.3691,10.6361,80.6628,2.1613,7.6459,0.7033,5.9435,3.5749
-24.33,72.9846,64.7345,12.5261,22.8543,13.1187,67.8001,15.4523,0.4566,0.6309,13.6034,7.667
-19.61,73.3251,53.9941,24.4652,12.1823,18.8674,62.5704,30.3627,0.9172,0.0834,4.6175,2.4078
-14.91,66.6895,58.6643,16.0938,21.4942,16.53,58.1273,19.497,0.7308,1.2004,19.1531,9.5187
-3.47,59.3485,52.6609,23.1755,14.924,20.3186,49.2159,38.662,0.1868,0.4916,7.7772,4.3537
-45.94,76.403,67.3765,12.0806,23.0093,12.1382,84.8129,4.9434,0.193,0.7152,7.2529,4.6564
-38.48,72.6682,63.2747,16.7705,17.4422,16.097,87.377,3.5731,0.3427,0.9176,6.1158,3.9843
-23.54,72.8912,65.255,15.4227,23.8079,10.749,89.0415,1.554,0.6894,0.8675,7.0089,5.4434
-4.95,74.1045,66.9056,16.3655,28.522,13.0179,94.0416,1.5582,0.2651,0.5814,2.4327,1.9071
-48.04,67.9782,49.1302,19.7487,16.3989,16.6414,52.0592,42.0369,0.2363,0.6083,3.987,2.092
35.08,56.3818,55.4787,11.5728,45.3791,9.7205,46.8331,31.0192,0.2632,5.8215,13.2597,15.3643
-57.77,78.0107,64.569,12.9542,20.4828,14.7901,91.9955,0.3399,0.14,0.18,5.5785,4.0056
-31.78,74.8014,60.0781,17.6955,15.6632,20.5188,63.2651,17.5877,0.3009,1.4421,15.353,8.5131
-27.4,75.6962,62.6445,11.3343,37.4342,9.3151,77.0798,12.3029,0.8171,1.2735,6.726,4.5974
0.23,65.3346,56.933,15.155,20.7713,14.3825,49.8841,39.2066,0.6062,0.821,6.9861,4.1465
2.13,58.0575,54.4957,16.0172,40.5867,6.7533,77.1069,13.4537,0.2229,1.3039,5.5528,5.3335
20.57,68.3515,50.2931,20.6714,13.7731,19.5958,38.7346,56.3171,0.2958,0.2808,2.2711,1.5041
-30.2,53.055,64.8436,13.2098,22.9313,8.4927,66.1371,13.2845,0.3532,2.089,12.5817,4.1539
51.08,62.6424,60.3941,13.7031,59.7261,7.269,69.3819,11.1754,0.4992,7.7488,8.4482,13.1687
-27.99,77.6588,69.1632,12.5991,18.5219,12.0161,74.2146,18.2584,0.1811,0.6063,3.8816,2.7242
0.31,59.6312,60.2667,15.7033,22.0881,12.981,54.7553,36.4149,0.0683,1.1768,5.3728,3.5785
-29.95,81.2052,63.9492,14.1257,27.9151,12.217,75.0708,14.2585,0.3245,0.404,7.0581,3.813
-32.21,75.3538,65.6826,15.1353,20.1546,13.1292,72.2934,23.1348,0.3127,0.3574,2.5987,2.07
-21.56,76.4469,56.9972,16.0781,15.5698,13.5114,66.3973,26.0567,0.3965,0.3279,4.2979,3.0245
9.45,52.1182,49.2638,22.9476,32.6593,10.7444,54.4115,34.4146,0.2701,1.7407,6.2589,4.7878
-25.66,74.0161,67.1081,9.8341,29.083,9.2454,85.6545,4.8402,0.3113,0.6616,5.8569,4.0667
-56.3,71.8045,62.971,15.1882,15.692,18.5485,79.0222,5.6995,0.3885,1.2123,11.4318,6.2005
-14.82,66.1697,46.5995,25.1628,15.7212,19.1348,57.0594,31.7932,2.389,0.9423,6.476,3.8291
-18.62,65.5998,49.1211,27.6969,13.6986,22.6584,25.138,23.6583,39.594,0.5913,8.8796,4.1902
-32.02,69.5624,59.1183,18.1464,15.0662,17.3268,72.3531,18.2176,0.325,0.5523,6.1047,3.7946
-35.66,69.3015,58.3182,15.9288,18.513,14.3563,72.0384,15.7047,0.2865,0.8667,8.8249,4.6573
-45.77,71.5362,57.3984,17.9324,17.8299,16.1587,83.294,9.5167,0.4475,0.4234,4.416,2.7448
-22.52,69.303,57.0718,20.8907,13.7033,20.6748,50.9884,25.0816,1.5903,0.5616,19.634,9.9834
-1.94,60.4937,48.2907,27.2588,15.512,19.8018,43.1862,38.8499,11.8058,0.8097,3.0021,2.3862
-51.06,74.3828,64.4662,12.8569,17.3224,14.6795,80.8226,11.1937,0.1185,1.7926,4.2054,3.5088
-57.8,77.5615,64.2829,13.7679,14.1383,16.2082,91.088,4.1699,0.4172,0.3648,3.058,1.73
-51.36,73.4607,66.0317,16.4261,18.0348,20.5144,83.8657,3.5862,0.3182,0.5683,10.6043,5.3119
-19.54,71.5125,57.2779,17.4572,18.1762,20.2492,61.7041,0.4698,27.9734,0.3787,5.3086,2.77
-15.65,76.0074,63.8296,14.3093,32.6403,10.9646,90.3864,4.6188,0.2635,0.1392,3.3279,2.869
-15.74,68.256,57.0917,22.4992,10.5909,25.9929,53.1136,36.8742,0.9035,0.4396,6.9353,3.1258
-24.17,81.331,74.8555,8.2393,35.3999,10.3721,72.138,11.2364,0.2064,2.982,11.1364,9.5182
19.24,56.4681,47.2451,20.8459,14.846,19.5962,39.6142,49.6931,0.2968,0.7172,7.7924,5.2204
26.45,63.8995,63.8545,9.0964,52.7519,7.0038,60.0258,19.8632,0.255,6.9322,10.1376,13.5475
25.73,73.1955,48.3789,19.7869,15.8076,18.4192,38.3405,50.0804,5.0709,0.4975,3.7692,2.94
9.91,66.526,43.2892,22.2734,11.5107,16.3058,44.3717,47.4585,0.1845,0.2181,5.2172,1.6105
8.29,60.056,54.9687,25.3492,42.2304,9.2183,91.6832,1.7369,0.6536,1.1033,3.6577,2.9386
-11.69,62.1227,54.921,20.2483,19.0272,15.4916,53.4235,30.3464,0.3034,1.1966,11.7513,7.512
-56.62,75.6964,64.5899,17.6891,15.8134,19.8682,87.2482,3.8485,0.3169,0.5813,6.5358,4.142
2.88,59.0929,50.4387,20.3137,19.6436,19.7283,46.9675,39.0643,0.3156,0.8289,10.3518,6.3867
-61.08,76.2464,66.6971,15.3811,11.6497,17.6633,84.2801,3.3057,0.1277,0.0612,11.0712,4.9093
-33.72,73.3289,66.6137,16.3732,20.2802,15.4941,92.4944,0.67,0.4054,0.2815,5.1633,3.3896
-56.97,73.5266,73.8819,8.6898,25.5786,5.4811,92.2977,2.077,1.0385,2.5097,1.6876,1.8607
-31.42,69.255,65.2165,11.3424,29.4179,7.7044,92.5182,2.2324,1.2049,1.0181,2.0456,2.0829
-13.87,66.9929,46.1796,31.9096,16.1554,13.7014,40.4918,0.0436,54.8669,0.0582,0.9312,0.3492
-73.86,79.1123,76.5695,9.3275,26.3456,10.4816,97.0716,0,0,0,2.9284,1.5184
-50.54,79.4118,67.7554,9.5864,24.0141,8.2838,91.3411,0.5998,4.1218,0.1077,2.307,2.0917
-70.43,75.3333,73.9811,7.755,24.2254,10.939,92.662,0.0318,0.8259,0,5.4638,0.9848
-74.2,78.895,70.4639,5.8552,22.7637,7.4099,95.7837,0.2291,0.6874,0.5041,1.1457,2.2915
-40.19,68.6663,63.5878,8.0665,35.7653,5.7167,88.9116,2.2048,3.8959,0.7701,2.4981,2.3514
-2.69,52.1287,58.7079,10.6508,40.1906,5.1794,85.4426,5.5477,0.86,2.8518,2.6947,7.3965
-50.74,80.6563,71.3474,10.9848,19.4628,8.131,94.8725,0.0526,1.4462,0,1.7881,1.4725
-46.78,74.2803,71.1591,5.2342,28.7519,8.6617,93.2564,1.3163,1.2758,0.162,3.3819,2.3694
-53.16,72.3845,70.575,8.9812,18.5292,6.6589,89.1649,3.1692,1.242,1.242,4.2827,2.6552
-68.82,77.0095,71.0742,8.0585,21.2717,8.9479,83.4585,1.7065,9.6473,0.7964,2.5256,2.2981
-37.35,70.9981,69.1924,10.8254,26.2364,10.5549,89.874,0,5.302,0,1.2603,0.3042
-74.71,85.8675,73.5565,9.8894,18.1744,12.7302,95.4985,0,0.0906,1.0876,1.571,2.0846
-55.62,74.2094,72.1923,7.2217,26.7241,9.6552,95.2147,0,1.411,0.0307,1.0736,0.8282
-71.54,69.9525,63.5735,7.5028,26.8634,7.1429,90.1897,0,1.897,0,3.1436,0.6504
-13.26,48.5083,56.1125,16.1808,35.5782,4.9035,83.7135,3.6882,2.4166,2.7797,4.2877,5.5978
-67.92,86.6853,72.7669,12.9412,18.0516,9.914,95.6226,0.085,0.765,1.19,1.0625,1.4025
-47.92,76.1249,65.1384,7.872,25.7697,10.7184,95.3093,0,1.785,0,0.8302,1.3284
-68.22,80.7083,71.6814,9.6081,12.9843,12.9319,90.9698,0.3926,2.7876,0,3.1017,1.2564
-68.08,75.2747,76.3585,10.7642,17.6966,9.1573,94.12,0.2028,1.5004,0.2433,3.6091,1.5004
-50.38,76.8935,76.8699,14.6825,24.5935,13.8211,96,0.6061,0.2424,0.1939,1.9394,1.5758
-74.53,83.8634,71.8994,7.2383,19.6377,12.029,97.062,0,0.2137,0.1068,0.8547,1.015
-59.94,82.9221,70.7809,8.3247,21.4113,9.2315,95.2365,0.3573,1.1058,0.3913,2.1606,1.2249
-61.3,73.4314,66.118,9.879,15.6078,18.1591,94.9172,0.5391,0.6161,0.5006,2.7724,3.3115
-67.69,53.9749,56.685,11.3248,25.772,9.2518,77.4861,1.6049,10.3645,0.3975,8.3546,2.6474
-53.61,81.1721,70.977,7.9623,20.8345,7.554,89.1068,0.6573,6.3752,0.0835,2.4729,1.2417
-67.42,82.6638,74.7746,7.1628,21.7173,8.6034,91.4323,0.8627,2.9189,0.4491,2.9426,1.1699
-50.37,70.6598,67.7356,7.4121,26.8606,8.1043,89.792,0.9913,3.1133,0.6512,3.4729,1.8207
-37.64,68.125,59.9373,10.4443,20.4234,7.6454,60.6433,1.4146,27.1388,0.4748,8.1194,2.9939
-31.23,72.2563,66.9498,11.5167,24.9656,8.1997,95.3006,0,0.311,0.0346,3.49,2.868
-74.02,88.6179,80.0217,7.9805,21.0731,8.7092,90.228,0,0.4343,1.7372,2.823,1.1401
-50.25,77.0108,69.5176,7.3767,20.6265,10.4413,90.8882,0.3311,2.8358,0.5326,3.4691,4.1025
-51.12,73.5849,64.5812,16.7255,20.9553,6.6599,93.4804,0.6059,3.7324,0.2908,0.4363,0.6059
-36.08,60.2941,63.0635,12.4865,26.3873,8.0889,83.0268,0.1036,9.9456,0.8547,2.944,2.2619
-19.27,70.9405,67.8225,6.4222,19.115,9.0076,94.2228,0.8092,0.5645,1.0726,1.5619,3.6884
-64.06,82.6316,70.9327,3.6616,20.0951,4.6968,90.6634,0.2457,0.1229,0.2048,7.4939,3.2351
-32.8,70.8721,65.2371,10.9046,21.2966,9.2693,91.2698,0.6891,1.7842,0.3814,3.15,0.9105
32.21,71.3108,46.7563,27.1183,19.588,12.4563,18.1449,0.6409,78.0442,0.1447,0.5513,0.3859
-25.51,72.8004,68.7011,4.1798,18.479,8.1023,91.9421,2.376,0.3616,0.2841,3.0992,3.5382
-71.92,79.7538,64.5138,12.3652,14.6006,12.4885,98.8644,0,0.7097,0,0,0.6388
46.04,43.4353,34.1288,38.2161,15.0085,16.3265,12.6229,0.1601,80.6083,0,4.6421,0.1601
-78.7,82.2086,77.2237,7.5472,25.9191,9.9265,96.3612,1.752,0.6739,0,0,0.2695
-63.87,61.0588,64.8144,8.7618,22.4479,9.525,87.3395,1.9594,1.1937,1.2451,5.4374,3.0276
-23.9,84.6847,74.4266,5.7504,30.9262,3.6892,97.5344,0.7454,0,0,1.7202,1.3188
-43.36,65.5815,61.8934,12.1175,23.6644,9.1164,92.1488,1.4548,1.6027,0.4818,2.4994,1.8746
-43.7,73.0624,66.1953,10.4464,16.9858,8.5855,88.5791,0.7644,3.9568,0.1799,3.9568,5.0809
-24.88,71.475,69.252,6.4274,28.9416,6.5601,92.0205,1.049,0.974,0.3746,3.6089,1.9231
-41.63,76.3808,67.6809,9.0788,17.1951,14.6297,84.3084,0.4093,1.9533,0.4744,11.5338,3.8601
-44.89,59.5042,64.1922,9.4621,29.2932,6.2922,82.7704,3.7595,2.0476,1.6858,6.1486,4.739
-61.12,78.6927,68.1103,8.611,22.1805,12.987,96.2777,0,0.2264,0.2264,2.5151,0.327
-66.77,52.6047,60.5229,6.1183,23.5615,9.5168,79.5359,4.4422,3.0419,0.9685,7.6943,6.0526
-63.52,70.8236,58.2311,20.6555,13.1774,19.8241,98.0811,0.3564,0.0216,0.0288,1.0189,0.486
-39.43,67.0677,57.4863,13.9258,18.9327,9.697,80.7095,11.8391,0.1851,0.82,3.1219,1.5246
-48.73,73.7866,64.9264,13.8034,20.9457,11.5253,95.5974,0.736,0.0262,0.6575,1.3804,1.4588
-23.5,70.5223,58.0052,19.8935,14.2768,13.9809,89.4961,3.3701,0.1492,0.5448,4.2257,1.3963
14.97,57.8446,49.8799,30.1582,30.1941,9.98,89.6112,2.8945,0.2124,2.6215,1.9236,4.3798
-62.53,75.7306,68.3742,8.3777,18.8701,7.3359,95.6417,0.6364,0.2077,0.3586,1.6838,0.8572
-43.52,76.4188,61.1375,12.3318,16.666,9.8386,92.6923,3.8839,0.2043,0.4895,0.9908,1.2069
-57.24,72.3596,64.3246,15.3036,14.9097,12.1351,96.4037,0.8102,0.1216,0.2846,1.0465,0.4934
-23.98,68.1187,62.8464,12.5267,30.2382,9.37,81.0059,7.9846,0.1266,3.2754,4.714,6.1286
-52.65,78.6511,68.0109,12.2763,13.2716,10.544,98.0133,0.2634,0.0293,0.0329,1.3135,0.5122
-47.62,73.1645,64.0425,10.1459,16.0845,8.8373,93.2939,1.8329,0.3501,0.4814,1.5884,1.0117
-23.24,65.9884,55.3723,14.8995,18.7069,11.2806,84.0565,8.04,0.1551,0.6124,3.4344,2.0315
-36.57,74.1632,67.2458,8.9721,28.6288,9.7542,93.5195,1.4064,0.115,1.2483,1.9405,2.2416
-52.48,64.6358,60.4695,14.8,18.9181,11.6566,93.3456,2.0426,0.0143,0.4767,1.6136,1.4944
-44.77,73.5152,61.8522,14.3072,14.8637,11.4682,93.9248,1.9857,0.126,0.1444,1.7763,1.1455
-48.9,73.9776,67.3292,14.3705,13.1607,14.5186,95.8726,1.1453,0.2296,0.2925,1.0633,0.7079
-50.79,69.6772,58.8922,14.9471,14.3793,9.8397,95.256,0.9923,0.0813,0.5261,1.6738,1.3056
34.04,58.2402,48.7276,17.4574,32.5294,10.1783,58.9162,29.2412,0.1345,3.0067,5.934,7.5534
-63.59,72.7961,68.7371,10.5109,15.7883,9.1536,96.0825,0.7474,0.2854,0.495,1.5666,0.9279
-36.41,76.2829,63.7902,10.179,17.9509,8.8442,86.3968,1.4177,0.38,0.3171,9.9686,2.2406
-6.82,81.3846,76.7645,4.8071,54.3163,3.6088,85.0444,3.3008,0.1079,6.3221,2.6117,7.6237
-11.55,69.2461,58.2245,11.6876,23.1511,8.2291,83.1252,8.6293,0.3437,0.5897,4.3889,2.0005
-23.49,73.9346,68.0627,9.2046,27.561,7.3531,86.0278,7.2434,0.0479,1.592,2.2,3.702
-51.47,64.9112,57.9353,16.1952,16.2632,14.3214,92.4423,2.3061,0.0314,0.9853,2.1488,1.8029
31.28,53.3868,51.3498,15.708,40.0497,8.8298,63.0083,22.3007,0.1543,5.2287,5.525,10.8887
-39.76,79.0622,68.2584,7.8462,17.6423,8.6905,88.9996,0.3881,0.2958,0.4307,8.7307,1.749
-55.47,74.4822,63.5099,20.6994,15.8936,16.0145,93.1401,2.1769,0.4321,0.7711,1.356,1.1666
-23.11,86.3108,77.375,5.7549,38.0082,9.7817,95.5532,1.3523,0.1193,0.6607,1.5153,2.5042
-19.48,66.0874,63.2582,11.599,39.2047,6.2033,83.814,6.7248,0.1159,2.9321,2.8438,4.9002
-48.35,71.4612,58.3724,19.876,14.5992,14.4639,94.1986,1.0867,0.2787,0.4372,1.1761,0.8872
15.87,57.9116,51.3988,15.7629,37.9202,8.6283,65.208,25.386,0.0853,2.6381,3.3023,5.7321
-37.54,68.8136,63.1364,10.7844,27.0589,7.5232,89.0186,1.5533,0.0699,1.9344,5.4657,3.675
-51.99,71.0481,66.9587,13.8917,16.213,10.534,94.9053,0.7319,0.0095,0.7924,1.7375,1.7757
-52.51,78.8848,67.2001,15.9989,11.5679,13.1905,94.8458,2.8532,0.0789,0.4931,0.3945,0.7495
-43.39,77.3745,65.0684,8.4098,17.1564,6.5208,89.8045,0.8637,0.0845,0.3124,7.6779,1.5473
-60.37,68.4355,60.3228,19.3918,13.4439,14.9051,95.0995,1.4181,0.2511,0.3952,1.1066,1.0206
-42.28,75.1285,63.4638,13.2644,14.4159,10.917,96.305,0.7679,0.0423,0.2219,1.0004,0.6023
-67.83,75.4983,83.9414,9.9542,9.6534,43.0738,97.8474,0.1367,0.0433,0.2597,0.9635,0.4351
-41.18,70.9091,63.3186,13.1677,14.4152,11.4758,90.1335,1.2067,0.1628,0.2245,6.5582,1.5941
-54,69.2254,61.9088,18.7661,14.4614,16.5203,95.9908,0.6163,0.037,0.1356,1.0663,0.8074
-38.32,68.9879,57.4581,17.4899,15.8218,8.9673,90.3331,5.3909,0.0979,0.4686,1.4555,1.469
-43.71,72.0062,68.9431,13.1036,22.9618,8.7195,95.3709,0.8653,0.1025,0.4587,1.5013,1.2963
-13.58,74.2157,62.2925,8.0838,27.3937,7.6878,88.2285,4.1417,0.0944,1.2329,4.3839,5.5028
-45.48,72.2406,59.7059,18.0726,14.85,12.4823,94.7677,2.0122,0.0316,0.5234,0.9803,0.8241
-28.03,72.9101,64.6319,10.492,26.0552,8.4872,90.0691,3.684,0.0984,1.2311,1.9206,2.6227
-55.15,74.1768,66.6793,11.3735,16.5111,7.4042,93.3578,1.6617,0.139,0.8209,1.633,1.3947
-2.44,72.3215,59.6735,13.4799,24.8818,10.3227,78.2137,7.8662,0.2672,1.1584,9.9548,2.934
16.73,59.7254,50.4718,18.7187,26.2751,10.7266,68.6251,18.7891,0.1631,1.6671,7.1032,3.7017
-40.92,71.185,63.4577,9.1119,17.4623,13.0328,88.4921,5.8366,0.0997,0.7024,2.0392,1.4728
-1.9,68.6825,53.208,17.5134,24.1937,9.0847,75.9529,14.6338,0.1918,0.8571,6.0028,2.2582
-38.58,66.3743,58.2302,14.8122,12.5399,12.0973,88.3367,5.3615,0.1286,0.5896,2.6754,1.7305
-23.39,79.8875,71.0693,6.0277,33.925,4.9416,93.8302,1.4356,0.1051,1.1119,2.1126,2.8705
-53.11,78.618,60.6651,19.6382,13.1146,16.3902,96.6548,1.1093,0.0563,0.0043,0.7366,0.3293
-64.85,77.0174,71.2757,6.4291,18.304,7.8615,95.3772,0.8194,0,0.5577,1.9274,1.4284
-44.26,71.0791,64.6974,9.1512,23.2918,8.827,92.291,2.0195,0.1082,1.2499,1.6836,1.9094
-53.89,78.2594,62.3732,17.101,12.5037,10.8616,97.1381,0.3801,0,0.4662,1.205,0.6097
2.24,60.9786,52.8252,16.6456,27.8804,9.9097,70.7223,20.2808,0.1794,2.1558,3.0017,4.9213
-48.37,76.7027,62.8077,19.2372,10.1883,14.6803,92.1107,4.9249,0.0683,0.2049,0.3962,0.5123
-54.3,81.814,69.2303,9.7017,13.838,12.3083,95.9307,0.8903,0.1141,0.1141,1.481,0.5821
-39.28,68.9887,59.7052,16.0402,16.089,12.236,91.4026,3.1313,0.2577,0.447,1.1227,0.887
-62.46,81.942,68.652,15.5829,9.9097,15.3026,92.4736,5.5979,0.1526,0.0763,0.8602,0.5341
-23.37,78.8377,64.8214,10.1009,23.0625,8.3095,92.2943,1.2232,0.2658,0.2141,5.0453,1.1912
-51.39,78.9877,66.9392,9.8789,15.6467,9.5113,92.5089,0.7815,0.1489,0.218,4.7637,1.7066
-49.53,73.7037,60.2707,19.1372,12.1798,12.6743,96.6076,0.3748,0.3359,0.1333,0.8578,0.6441
-46.93,74.5713,65.5237,12.1333,18.412,12.8245,92.6301,3.3136,0.2822,0.644,1.3867,1.3815
-48.67,64.7869,61.5452,18.6824,12.6385,19.7979,95.1821,1.6714,0.5393,0.0821,0.45,0.3357
-12.44,69.5391,60.6472,12.7875,28.9998,7.6193,89.5841,3.9683,0.1452,1.7888,1.8454,3.8699
-57.37,78.3521,68.486,10.139,16.2801,9.5966,96.3692,0.4891,0.146,0.4429,0.8955,0.9831
-66.26,81.5863,74.68,7.6331,20.9158,7.2495,92.0114,0.3863,0.0059,0.1563,6.2015,1.4302
-39.74,67.3554,60.9183,13.5052,18.3215,13.0681,85.4806,8.8002,0.0966,0.7919,1.9141,1.6606
-35.13,70.9256,61.6031,17.3326,15.7721,12.3986,89.6047,5.1125,0.013,0.5094,1.271,0.9825
-27.55,72.7242,62.1391,11.6226,16.1012,9.6349,84.3924,2.9494,0.2507,0.31,9.9239,1.5348
-42.21,67.6134,57.8756,22.5518,15.7049,15.1277,93.2891,2.7617,0.3261,0.4221,1.3546,0.7746
-34.12,72.2561,59.0286,12.8105,16.8216,8.2832,89.7924,2.8238,0.1048,0.6215,5.1237,1.9187
-63.09,71.1844,66.9923,8.8203,18.7098,9.7583,92.8716,2.5231,0.2503,1.1713,1.5549,1.7395
-18.51,68.2002,58.6532,13.5579,22.8024,8.3802,86.3828,7.4237,0.1077,0.9149,2.0762,2.1077
9.54,65.8028,56.9362,13.2188,32.4576,8.2538,76.9741,14.3828,0.17,3.4022,2.1425,5.2278
-10.56,70.5796,56.1911,17.2354,18.7212,10.6074,87.1161,8.1021,0.0873,0.521,1.8162,1.624
-39.85,70.7188,65.5897,12.8091,17.3524,14.0421,94.4766,0.5967,0.1841,0.4007,2.8288,1.7458
-31.4,78.4781,72.6205,5.8923,35.5276,6.5671,89.5286,2.5605,0.3439,4.0013,1.7335,4.4016
-57.25,77.0877,64.3545,11.1067,16.5988,8.7142,93.9139,1.3128,0.0071,0.2866,3.3969,0.5591
-54.67,76.0117,61.0294,18.9675,12.776,19.3333,96.5069,0.2599,0.0535,0.1758,0.6879,0.6038
-30.73,77.6607,74.4788,4.5517,42.9924,6.1554,86.1661,3.3073,0.0703,5.7495,2.7587,6.5547
-40.72,73.6318,61.6683,14.2097,18.8298,9.4011,95.0551,1.2329,0.422,0.6405,1.1005,1.3041
-37.03,72.96,68.3119,11.2841,22.2016,13.4797,93.6718,1.3532,0.1886,1.0362,2.0112,2.1258
-46.16,77.0046,62.9703,11.1674,15.2492,9.4571,92.601,1.0675,0.2553,0.5704,4.5116,1.2169
-7.6,65.2553,61.1524,12.9215,33.5185,5.6782,88.2858,2.5709,0.1506,1.6627,5.5536,3.2255
-50.24,74.0667,64.6709,7.4418,17.1551,8.1143,94.9773,0.1636,0,0.8318,3,1.7273
-59.06,69.2616,59.4995,27.7997,11.6295,19.2429,39.892,0.1395,42.9163,0.8011,6.8317,1.7507
-77.18,80.1604,70,9.135,21.8257,14.8479,83.8379,3.0956,1.83,0,5.6268,3.4377
-70.36,73.4292,61.4215,20.5589,14.9673,16.7825,70.9831,3.5593,10.0991,0.7162,3.5159,1.512
-81.64,76.5094,68.4409,11.3749,19.9212,16.2071,72.1592,0.5765,1.3576,0.0372,23.8237,9.6336
-71.95,66.2444,62.9188,16.694,16.8021,14.5207,75.2874,4.2033,2.2229,0.3413,14.5545,4.365
-62.75,73.3966,64.5177,12.2045,16.5267,17.2954,72.6873,3.9452,7.1055,0.0209,11.1239,8.5601
-56.47,62.2095,58.0233,17.1132,21.8606,13.607,71.027,1.7543,14.0861,0.6113,5.969,2.4259
-44.05,71.2694,57.5861,18.9433,15.3701,14.538,56.7916,2.2262,20.8604,0.2702,12.9198,5.5605
-43.28,75.4064,67.9638,8.2458,27.3982,8.5988,76.1504,2.7781,3.881,2.9675,8.9915,4.4626
-52.51,68.2753,59.5578,16.0931,20.5118,11.9696,70.0159,6.5005,7.2477,1.2376,7.2849,3.2534
-29.34,68.3528,57.2159,22.0623,26.3052,13.4779,47.567,1.309,32.8395,0.7377,7.1552,3.4502
-62.01,69.2681,53.8588,27.7094,13.376,17.8216,60.6267,10.8327,14.9321,0.0878,4.3831,1.2359
-85.39,72.8762,64.6732,16.8289,22.771,16.9339,76.6329,0.184,0.368,0.276,22.4011,8.2337
-14.07,63.6571,61.1413,12.0125,33.445,8.1691,71.7317,4.6288,3.8546,4.3968,8.6922,6.3755
-68.02,74.0458,58.1973,22.0457,17.339,17.339,68.3928,0.1971,9.9086,0.43,4.6587,1.1109
-20.09,53.1301,57.3586,16.071,22.1909,9.9626,56.1908,15.5237,4.3996,2.3801,13.1026,5.537
-67.03,77.7677,62.8906,18.2474,13.7314,15.4951,75.9986,2.2704,8.9792,0,7.9549,0.5292
-57.51,69.5131,61.2767,18.5696,14.6805,13.2244,63.3356,3.0646,21.2787,0.827,3.704,1.4871
-54.8,73.5536,63.1431,15.023,16.9505,12.6297,75.9629,2.1308,11.4551,0.434,4.2211,2.002
-53.23,62.5927,58.608,18.1587,24.7879,12.3439,68.232,3.0873,3.3754,1.1286,18.256,7.3648
-58.48,75.6437,62.5905,18.3348,18.1053,15.1073,63.7146,0.4572,21.9381,1.2255,3.8131,1.9984
-80.97,76.2581,76.7924,16.6009,24.0385,6.2035,81.9789,0.1625,4.6729,0.1219,7.5376,2.5193
-81.47,74.2255,61.5054,16.0263,20.1137,14.1791,86.4508,0.1743,1.9427,0.6725,7.1482,2.391
-53.73,65.7916,60.364,13.7525,22.9077,12.1048,74.3368,2.3991,1.6866,0.8983,12.4301,8.1812
-64.21,69.3118,62.2655,15.2005,14.7499,13.6936,75.5093,2.1879,5.3494,0.3054,8.8522,2.9459
-62.31,77.1164,68.7282,11.5333,19.892,9.9474,81.4657,2.3424,4.6867,0.4104,5.8234,2.0719
-73.49,76.6129,68.3586,6.8779,24.6169,9.3271,88.0146,0.9325,1.6375,0.1819,5.0489,0.9097
-64.73,69.7176,60.3204,20.2492,12.289,16.1398,74.5436,6.3129,2.7811,0,11.4144,1.1431
-61.09,73.1357,65.4698,14.6969,20.706,20.2845,56.8266,9.3727,0.4428,0.738,29.1144,7.0111
-80.09,78.3784,62.7324,15.2701,19.3208,18.2279,75.8245,0.0266,0.3723,0,22.3138,11.4362
-67.45,74.7313,66.1669,19.0685,16.1592,15.2595,70.4343,0.7173,9.1353,0.7094,4.414,1.6237
-60.86,72.8461,57.4858,20.7387,12.8956,17.8364,62.6832,5.691,21.1786,0.1346,5.6013,1.4209
-57.73,58.4921,62.8713,17.2805,23.324,14.9144,62.7219,6.5435,1.5162,1.2289,24.1112,5.4902
-71.57,72.1215,59.5135,21.3905,14.7087,16.8167,77.7525,1.3803,5.5538,0.0162,10.5716,2.5658
-63.59,73.5177,59.362,20.9003,20.1047,13.9981,69.5228,1.8438,6.8872,0.0904,5.414,1.2563
-50.98,67.456,57.179,17.3059,18.9112,13.1555,74.5575,2.0427,8.2361,0.4234,8.0041,2.5202
-72.19,76.3059,64.5702,12.0595,22.3729,11.7271,76.3222,1.2043,2.9374,0.3823,15.936,8.7358
-57.6,72.1367,55.6528,23.9621,17.2313,15.2861,74.2179,3.3986,4.749,0.6415,11.8051,2.1382
-62.96,69.8141,62.4071,18.6497,17.1615,12.2461,64.7275,1.092,20.3518,0.9181,3.7882,1.4979
-63.36,71.0038,60.9764,20.7269,14.6477,16.4506,71.3449,1.877,10.9043,0.6816,7.0184,3.1424
